Pf3D7_06_v3	973356	973356	NEG_FAR_Pf3D7_06_v3_973356	-
Pf3D7_14_v3	3020700	3020700	NEG_FAR_Pf3D7_14_v3_3020700	-
Pf3D7_14_v3	1600120	1600120	NEG_NEAR_Pf3D7_14_v3_1600437_1600120	-
Pf3D7_12_v3	196662	196662	NEG_NEAR_Pf3D7_12_v3_195786_196662	+
Pf3D7_14_v3	554016	554016	NEG_NEAR_Pf3D7_14_v3_553647_554016	+
Pf3D7_04_v3	824541	824541	NEG_FAR_Pf3D7_04_v3_824541	-
Pf3D7_11_v3	381483	381483	NEG_NEAR_Pf3D7_11_v3_380996_381483	+
Pf3D7_13_v3	1372048	1372048	NEG_NEAR_Pf3D7_13_v3_1371561_1372048	-
Pf3D7_12_v3	1933740	1933740	NEG_NEAR_Pf3D7_12_v3_1933266_1933740	+
Pf3D7_09_v3	1385511	1385511	NEG_FAR_Pf3D7_09_v3_1385511	+
Pf3D7_10_v3	648643	648643	NEG_NEAR_Pf3D7_10_v3_649194_648643	-
Pf3D7_14_v3	1075350	1075350	NEG_FAR_Pf3D7_14_v3_1075350	+
Pf3D7_11_v3	97875	97875	NEG_FAR_Pf3D7_11_v3_97875	+
Pf3D7_13_v3	1172159	1172159	NEG_FAR_Pf3D7_13_v3_1172159	+
Pf3D7_14_v3	1520775	1520775	NEG_NEAR_Pf3D7_14_v3_1520509_1520775	+
Pf3D7_12_v3	165523	165523	NEG_FAR_Pf3D7_12_v3_165523	-
Pf3D7_13_v3	1926746	1926746	NEG_NEAR_Pf3D7_13_v3_1927197_1926746	+
Pf3D7_12_v3	653002	653002	NEG_NEAR_Pf3D7_12_v3_652773_653002	-
Pf3D7_14_v3	3171832	3171832	NEG_NEAR_Pf3D7_14_v3_3172035_3171832	+
Pf3D7_12_v3	635832	635832	NEG_NEAR_Pf3D7_12_v3_635551_635832	-
Pf3D7_02_v3	817655	817655	NEG_FAR_Pf3D7_02_v3_817655	+
Pf3D7_04_v3	119059	119059	NEG_FAR_Pf3D7_04_v3_119059	+
Pf3D7_11_v3	338002	338002	NEG_FAR_Pf3D7_11_v3_338002	+
Pf3D7_13_v3	1783043	1783043	NEG_FAR_Pf3D7_13_v3_1783043	+
Pf3D7_11_v3	94475	94475	NEG_FAR_Pf3D7_11_v3_94475	+
Pf3D7_09_v3	1396037	1396037	NEG_FAR_Pf3D7_09_v3_1396037	-
Pf3D7_03_v3	601548	601548	NEG_FAR_Pf3D7_03_v3_601548	+
Pf3D7_14_v3	2766550	2766550	NEG_NEAR_Pf3D7_14_v3_2765965_2766550	-
Pf3D7_06_v3	745007	745007	NEG_FAR_Pf3D7_06_v3_745007	-
Pf3D7_06_v3	1304593	1304593	NEG_FAR_Pf3D7_06_v3_1304593	+
Pf3D7_05_v3	321057	321057	NEG_NEAR_Pf3D7_05_v3_320846_321057	-
Pf3D7_06_v3	1018789	1018789	NEG_NEAR_Pf3D7_06_v3_1019765_1018789	-
Pf3D7_12_v3	119823	119823	NEG_NEAR_Pf3D7_12_v3_119401_119823	-
Pf3D7_11_v3	199943	199943	NEG_NEAR_Pf3D7_11_v3_198852_199943	-
Pf3D7_14_v3	2220386	2220386	NEG_NEAR_Pf3D7_14_v3_2221013_2220386	-
Pf3D7_09_v3	1244913	1244913	NEG_FAR_Pf3D7_09_v3_1244913	-
Pf3D7_01_v3	186623	186623	NEG_FAR_Pf3D7_01_v3_186623	-
Pf3D7_13_v3	910170	910170	NEG_NEAR_Pf3D7_13_v3_910722_910170	-
Pf3D7_12_v3	745616	745616	NEG_NEAR_Pf3D7_12_v3_746001_745616	+
Pf3D7_09_v3	1386511	1386511	NEG_FAR_Pf3D7_09_v3_1386511	+
Pf3D7_14_v3	152106	152106	NEG_NEAR_Pf3D7_14_v3_151469_152106	+
Pf3D7_13_v3	2609850	2609850	NEG_NEAR_Pf3D7_13_v3_2610323_2609850	-
Pf3D7_09_v3	1104832	1104832	NEG_FAR_Pf3D7_09_v3_1104832	+
Pf3D7_13_v3	2853661	2853661	NEG_NEAR_Pf3D7_13_v3_2854039_2853661	+
Pf3D7_12_v3	974921	974921	NEG_NEAR_Pf3D7_12_v3_974249_974921	+
Pf3D7_12_v3	897893	897893	NEG_NEAR_Pf3D7_12_v3_898486_897893	+
Pf3D7_11_v3	832714	832714	NEG_FAR_Pf3D7_11_v3_832714	-
Pf3D7_12_v3	404586	404586	NEG_NEAR_Pf3D7_12_v3_403349_404586	+
Pf3D7_11_v3	101075	101075	NEG_FAR_Pf3D7_11_v3_101075	-
Pf3D7_11_v3	314488	314488	NEG_FAR_Pf3D7_11_v3_314488	+
Pf3D7_04_v3	826541	826541	NEG_FAR_Pf3D7_04_v3_826541	+
Pf3D7_14_v3	293970	293970	NEG_NEAR_Pf3D7_14_v3_295332_293970	+
Pf3D7_14_v3	1526633	1526633	NEG_NEAR_Pf3D7_14_v3_1525328_1526633	-
Pf3D7_07_v3	1375761	1375761	NEG_FAR_Pf3D7_07_v3_1375761	-
Pf3D7_04_v3	496576	496576	NEG_FAR_Pf3D7_04_v3_496576	+
Pf3D7_03_v3	100308	100308	NEG_FAR_Pf3D7_03_v3_100308	+
Pf3D7_11_v3	1276846	1276846	NEG_NEAR_Pf3D7_11_v3_1276247_1276846	-
Pf3D7_12_v3	1882928	1882928	NEG_NEAR_Pf3D7_12_v3_1883468_1882928	+
Pf3D7_08_v3	1378330	1378330	NEG_FAR_Pf3D7_08_v3_1378330	+
Pf3D7_08_v3	1378130	1378130	NEG_FAR_Pf3D7_08_v3_1378130	+
Pf3D7_12_v3	816041	816041	NEG_NEAR_Pf3D7_12_v3_816436_816041	-
Pf3D7_14_v3	1060761	1060761	NEG_NEAR_Pf3D7_14_v3_1061206_1060761	+
Pf3D7_10_v3	1441416	1441416	NEG_NEAR_Pf3D7_10_v3_1441900_1441416	-
Pf3D7_05_v3	1227766	1227766	NEG_NEAR_Pf3D7_05_v3_1228062_1227766	-
Pf3D7_11_v3	315088	315088	NEG_FAR_Pf3D7_11_v3_315088	-
Pf3D7_07_v3	1345997	1345997	NEG_FAR_Pf3D7_07_v3_1345997	+
Pf3D7_08_v3	223649	223649	NEG_NEAR_Pf3D7_08_v3_222762_223649	+
Pf3D7_11_v3	340002	340002	NEG_FAR_Pf3D7_11_v3_340002	+
Pf3D7_11_v3	313888	313888	NEG_FAR_Pf3D7_11_v3_313888	-
Pf3D7_11_v3	1404189	1404189	NEG_NEAR_Pf3D7_11_v3_1403905_1404189	-
Pf3D7_11_v3	404979	404979	NEG_NEAR_Pf3D7_11_v3_404700_404979	-
Pf3D7_10_v3	1330437	1330437	NEG_FAR_Pf3D7_10_v3_1330437	-
Pf3D7_10_v3	1206142	1206142	NEG_NEAR_Pf3D7_10_v3_1205267_1206142	+
Pf3D7_06_v3	1306193	1306193	NEG_FAR_Pf3D7_06_v3_1306193	-
Pf3D7_11_v3	1438371	1438371	NEG_FAR_Pf3D7_11_v3_1438371	+
Pf3D7_13_v3	2285895	2285895	NEG_NEAR_Pf3D7_13_v3_2284632_2285895	-
Pf3D7_06_v3	744407	744407	NEG_FAR_Pf3D7_06_v3_744407	-
Pf3D7_12_v3	746286	746286	NEG_NEAR_Pf3D7_12_v3_746001_746286	-
Pf3D7_03_v3	134611	134611	NEG_NEAR_Pf3D7_03_v3_134991_134611	-
Pf3D7_05_v3	433754	433754	NEG_FAR_Pf3D7_05_v3_433754	+
Pf3D7_13_v3	1781043	1781043	NEG_FAR_Pf3D7_13_v3_1781043	+
Pf3D7_03_v3	599748	599748	NEG_FAR_Pf3D7_03_v3_599748	+
Pf3D7_11_v3	831314	831314	NEG_FAR_Pf3D7_11_v3_831314	-
Pf3D7_11_v3	1271150	1271150	NEG_NEAR_Pf3D7_11_v3_1270652_1271150	-
Pf3D7_12_v3	505579	505579	NEG_NEAR_Pf3D7_12_v3_504982_505579	-
Pf3D7_11_v3	96275	96275	NEG_FAR_Pf3D7_11_v3_96275	+
Pf3D7_12_v3	625844	625844	NEG_NEAR_Pf3D7_12_v3_626948_625844	+
Pf3D7_06_v3	1310993	1310993	NEG_FAR_Pf3D7_06_v3_1310993	+
Pf3D7_14_v3	934877	934877	NEG_NEAR_Pf3D7_14_v3_935891_934877	-
Pf3D7_11_v3	24645	24645	NEG_NEAR_Pf3D7_11_v3_24159_24645	-
Pf3D7_14_v3	1192970	1192970	NEG_NEAR_Pf3D7_14_v3_1191651_1192970	+
Pf3D7_14_v3	1002507	1002507	NEG_FAR_Pf3D7_14_v3_1002507	-
Pf3D7_13_v3	546524	546524	NEG_FAR_Pf3D7_13_v3_546524	-
Pf3D7_07_v3	808540	808540	NEG_FAR_Pf3D7_07_v3_808540	+
Pf3D7_14_v3	549065	549065	NEG_NEAR_Pf3D7_14_v3_549417_549065	-
Pf3D7_08_v3	299872	299872	NEG_FAR_Pf3D7_08_v3_299872	-
Pf3D7_11_v3	768569	768569	NEG_NEAR_Pf3D7_11_v3_768799_768569	-
Pf3D7_14_v3	2094372	2094372	NEG_NEAR_Pf3D7_14_v3_2093951_2094372	-
Pf3D7_12_v3	1987531	1987531	NEG_NEAR_Pf3D7_12_v3_1988061_1987531	-
Pf3D7_11_v3	98675	98675	NEG_FAR_Pf3D7_11_v3_98675	-
Pf3D7_13_v3	2563358	2563358	NEG_NEAR_Pf3D7_13_v3_2562117_2563358	+
Pf3D7_14_v3	874733	874733	NEG_NEAR_Pf3D7_14_v3_875095_874733	-
Pf3D7_06_v3	60099	60099	NEG_FAR_Pf3D7_06_v3_60099	+
Pf3D7_12_v3	1275812	1275812	NEG_NEAR_Pf3D7_12_v3_1274855_1275812	-
Pf3D7_05_v3	455435	455435	NEG_FAR_Pf3D7_05_v3_455435	-
Pf3D7_14_v3	2513752	2513752	NEG_NEAR_Pf3D7_14_v3_2514206_2513752	+
Pf3D7_11_v3	663197	663197	NEG_NEAR_Pf3D7_11_v3_663712_663197	-
Pf3D7_13_v3	960461	960461	NEG_NEAR_Pf3D7_13_v3_959877_960461	-
Pf3D7_10_v3	870111	870111	NEG_NEAR_Pf3D7_10_v3_870395_870111	-
Pf3D7_14_v3	3188614	3188614	NEG_NEAR_Pf3D7_14_v3_3188030_3188614	-
Pf3D7_02_v3	508958	508958	NEG_NEAR_Pf3D7_02_v3_509524_508958	+
Pf3D7_12_v3	1877437	1877437	NEG_NEAR_Pf3D7_12_v3_1876971_1877437	+
Pf3D7_14_v3	79966	79966	NEG_NEAR_Pf3D7_14_v3_80984_79966	+
Pf3D7_14_v3	308234	308234	NEG_FAR_Pf3D7_14_v3_308234	-
Pf3D7_09_v3	1242513	1242513	NEG_FAR_Pf3D7_09_v3_1242513	-
Pf3D7_06_v3	478030	478030	NEG_FAR_Pf3D7_06_v3_478030	-
Pf3D7_11_v3	1152565	1152565	NEG_NEAR_Pf3D7_11_v3_1151893_1152565	-
Pf3D7_01_v3	326308	326308	NEG_NEAR_Pf3D7_01_v3_326617_326308	-
Pf3D7_13_v3	719258	719258	NEG_FAR_Pf3D7_13_v3_719258	-
Pf3D7_13_v3	829556	829556	NEG_NEAR_Pf3D7_13_v3_829098_829556	+
Pf3D7_09_v3	37196	37196	NEG_FAR_Pf3D7_09_v3_37196	+
Pf3D7_14_v3	2911113	2911113	NEG_NEAR_Pf3D7_14_v3_2911458_2911113	-
Pf3D7_14_v3	1507464	1507464	NEG_NEAR_Pf3D7_14_v3_1506924_1507464	+
Pf3D7_04_v3	331932	331932	NEG_NEAR_Pf3D7_04_v3_331658_331932	+
Pf3D7_07_v3	1295400	1295400	NEG_FAR_Pf3D7_07_v3_1295400	+
Pf3D7_11_v3	248867	248867	NEG_NEAR_Pf3D7_11_v3_249329_248867	+
Pf3D7_06_v3	63299	63299	NEG_FAR_Pf3D7_06_v3_63299	+
Pf3D7_14_v3	308434	308434	NEG_FAR_Pf3D7_14_v3_308434	-
Pf3D7_04_v3	644292	644292	NEG_FAR_Pf3D7_04_v3_644292	+
Pf3D7_06_v3	263401	263401	NEG_NEAR_Pf3D7_06_v3_263708_263401	+
Pf3D7_01_v3	461221	461221	NEG_FAR_Pf3D7_01_v3_461221	-
Pf3D7_14_v3	3020500	3020500	NEG_FAR_Pf3D7_14_v3_3020500	+
Pf3D7_06_v3	979767	979767	NEG_NEAR_Pf3D7_06_v3_980176_979767	+
Pf3D7_03_v3	596548	596548	NEG_FAR_Pf3D7_03_v3_596548	-
Pf3D7_14_v3	803235	803235	NEG_NEAR_Pf3D7_14_v3_803967_803235	+
Pf3D7_11_v3	1809829	1809829	NEG_NEAR_Pf3D7_11_v3_1810434_1809829	+
Pf3D7_03_v3	597548	597548	NEG_FAR_Pf3D7_03_v3_597548	-
Pf3D7_06_v3	933275	933275	NEG_FAR_Pf3D7_06_v3_933275	-
Pf3D7_11_v3	338202	338202	NEG_FAR_Pf3D7_11_v3_338202	+
Pf3D7_14_v3	2798324	2798324	NEG_FAR_Pf3D7_14_v3_2798324	+
Pf3D7_06_v3	138258	138258	NEG_NEAR_Pf3D7_06_v3_138591_138258	-
Pf3D7_07_v3	86453	86453	NEG_NEAR_Pf3D7_07_v3_86818_86453	-
Pf3D7_14_v3	2101937	2101937	NEG_FAR_Pf3D7_14_v3_2101937	-
Pf3D7_10_v3	1011062	1011062	NEG_FAR_Pf3D7_10_v3_1011062	-
Pf3D7_10_v3	702489	702489	NEG_NEAR_Pf3D7_10_v3_702858_702489	-
Pf3D7_14_v3	989764	989764	NEG_NEAR_Pf3D7_14_v3_989219_989764	+
Pf3D7_07_v3	317223	317223	NEG_FAR_Pf3D7_07_v3_317223	-
Pf3D7_01_v3	461021	461021	NEG_FAR_Pf3D7_01_v3_461021	+
Pf3D7_13_v3	2667390	2667390	NEG_NEAR_Pf3D7_13_v3_2667943_2667390	+
Pf3D7_06_v3	1310193	1310193	NEG_FAR_Pf3D7_06_v3_1310193	-
Pf3D7_09_v3	1425408	1425408	NEG_FAR_Pf3D7_09_v3_1425408	-
Pf3D7_10_v3	915346	915346	NEG_FAR_Pf3D7_10_v3_915346	+
Pf3D7_06_v3	1308393	1308393	NEG_FAR_Pf3D7_06_v3_1308393	+
Pf3D7_10_v3	1197250	1197250	NEG_NEAR_Pf3D7_10_v3_1197780_1197250	-
Pf3D7_13_v3	2392676	2392676	NEG_NEAR_Pf3D7_13_v3_2393139_2392676	-
Pf3D7_06_v3	1155865	1155865	NEG_FAR_Pf3D7_06_v3_1155865	-
Pf3D7_05_v3	728152	728152	NEG_FAR_Pf3D7_05_v3_728152	+
Pf3D7_12_v3	781934	781934	NEG_FAR_Pf3D7_12_v3_781934	+
Pf3D7_06_v3	304455	304455	NEG_NEAR_Pf3D7_06_v3_303890_304455	-
Pf3D7_11_v3	833514	833514	NEG_FAR_Pf3D7_11_v3_833514	-
Pf3D7_13_v3	96353	96353	NEG_FAR_Pf3D7_13_v3_96353	+
Pf3D7_14_v3	2721286	2721286	NEG_FAR_Pf3D7_14_v3_2721286	+
Pf3D7_04_v3	153387	153387	NEG_FAR_Pf3D7_04_v3_153387	+
Pf3D7_13_v3	1976884	1976884	NEG_NEAR_Pf3D7_13_v3_1977268_1976884	+
Pf3D7_09_v3	326743	326743	NEG_FAR_Pf3D7_09_v3_326743	+
Pf3D7_11_v3	1997219	1997219	NEG_FAR_Pf3D7_11_v3_1997219	+
Pf3D7_11_v3	905971	905971	NEG_FAR_Pf3D7_11_v3_905971	+
Pf3D7_14_v3	2239828	2239828	NEG_NEAR_Pf3D7_14_v3_2239267_2239828	-
Pf3D7_14_v3	2706850	2706850	NEG_FAR_Pf3D7_14_v3_2706850	-
Pf3D7_08_v3	791817	791817	NEG_FAR_Pf3D7_08_v3_791817	-
Pf3D7_11_v3	100675	100675	NEG_FAR_Pf3D7_11_v3_100675	+
Pf3D7_13_v3	1309909	1309909	NEG_NEAR_Pf3D7_13_v3_1310295_1309909	-
Pf3D7_11_v3	313688	313688	NEG_FAR_Pf3D7_11_v3_313688	-
Pf3D7_14_v3	988769	988769	NEG_NEAR_Pf3D7_14_v3_989219_988769	-
Pf3D7_04_v3	203609	203609	NEG_FAR_Pf3D7_04_v3_203609	+
Pf3D7_11_v3	339402	339402	NEG_FAR_Pf3D7_11_v3_339402	-
Pf3D7_04_v3	153587	153587	NEG_FAR_Pf3D7_04_v3_153587	-
Pf3D7_05_v3	434954	434954	NEG_FAR_Pf3D7_05_v3_434954	+
Pf3D7_13_v3	2086785	2086785	NEG_NEAR_Pf3D7_13_v3_2087156_2086785	-
Pf3D7_06_v3	1305793	1305793	NEG_FAR_Pf3D7_06_v3_1305793	+
Pf3D7_14_v3	2785238	2785238	NEG_NEAR_Pf3D7_14_v3_2785577_2785238	+
Pf3D7_14_v3	2084917	2084917	NEG_NEAR_Pf3D7_14_v3_2085412_2084917	+
Pf3D7_07_v3	317023	317023	NEG_FAR_Pf3D7_07_v3_317023	-
Pf3D7_08_v3	1300329	1300329	NEG_FAR_Pf3D7_08_v3_1300329	-
Pf3D7_13_v3	418311	418311	NEG_NEAR_Pf3D7_13_v3_418036_418311	+
Pf3D7_14_v3	3006788	3006788	NEG_NEAR_Pf3D7_14_v3_3007095_3006788	+
Pf3D7_11_v3	85096	85096	NEG_NEAR_Pf3D7_11_v3_83957_85096	+
Pf3D7_02_v3	817255	817255	NEG_FAR_Pf3D7_02_v3_817255	-
Pf3D7_06_v3	933475	933475	NEG_FAR_Pf3D7_06_v3_933475	-
Pf3D7_13_v3	1169359	1169359	NEG_FAR_Pf3D7_13_v3_1169359	+
Pf3D7_09_v3	1383711	1383711	NEG_FAR_Pf3D7_09_v3_1383711	+
Pf3D7_07_v3	1217435	1217435	NEG_NEAR_Pf3D7_07_v3_1217712_1217435	-
Pf3D7_07_v3	122574	122574	NEG_NEAR_Pf3D7_07_v3_122373_122574	-
Pf3D7_09_v3	327543	327543	NEG_FAR_Pf3D7_09_v3_327543	-
Pf3D7_14_v3	7006	7006	NEG_NEAR_Pf3D7_14_v3_5657_7006	+
Pf3D7_10_v3	1584960	1584960	NEG_FAR_Pf3D7_10_v3_1584960	+
Pf3D7_11_v3	763583	763583	NEG_NEAR_Pf3D7_11_v3_763989_763583	-
Pf3D7_13_v3	1249750	1249750	NEG_FAR_Pf3D7_13_v3_1249750	+
Pf3D7_10_v3	1011262	1011262	NEG_FAR_Pf3D7_10_v3_1011262	-
Pf3D7_05_v3	938061	938061	NEG_NEAR_Pf3D7_05_v3_938484_938061	-
Pf3D7_04_v3	118859	118859	NEG_FAR_Pf3D7_04_v3_118859	-
Pf3D7_05_v3	1098714	1098714	NEG_FAR_Pf3D7_05_v3_1098714	+
Pf3D7_11_v3	1213457	1213457	NEG_FAR_Pf3D7_11_v3_1213457	+
Pf3D7_14_v3	3158168	3158168	NEG_NEAR_Pf3D7_14_v3_3158505_3158168	+
Pf3D7_13_v3	1502226	1502226	NEG_NEAR_Pf3D7_13_v3_1501777_1502226	-
Pf3D7_13_v3	843277	843277	NEG_NEAR_Pf3D7_13_v3_843638_843277	+
Pf3D7_10_v3	684327	684327	NEG_NEAR_Pf3D7_10_v3_684881_684327	+
Pf3D7_14_v3	2721086	2721086	NEG_FAR_Pf3D7_14_v3_2721086	+
Pf3D7_14_v3	1833515	1833515	NEG_NEAR_Pf3D7_14_v3_1833966_1833515	+
Pf3D7_13_v3	1454564	1454564	NEG_NEAR_Pf3D7_13_v3_1454244_1454564	-
Pf3D7_01_v3	187023	187023	NEG_FAR_Pf3D7_01_v3_187023	+
Pf3D7_14_v3	309634	309634	NEG_FAR_Pf3D7_14_v3_309634	-
Pf3D7_07_v3	1375361	1375361	NEG_FAR_Pf3D7_07_v3_1375361	+
Pf3D7_11_v3	539629	539629	NEG_NEAR_Pf3D7_11_v3_539368_539629	+
Pf3D7_12_v3	1284012	1284012	NEG_FAR_Pf3D7_12_v3_1284012	+
Pf3D7_12_v3	1575288	1575288	NEG_NEAR_Pf3D7_12_v3_1575919_1575288	+
Pf3D7_10_v3	1239003	1239003	NEG_FAR_Pf3D7_10_v3_1239003	+
Pf3D7_09_v3	503298	503298	NEG_NEAR_Pf3D7_09_v3_503096_503298	-
Pf3D7_04_v3	496776	496776	NEG_FAR_Pf3D7_04_v3_496776	+
Pf3D7_14_v3	2941056	2941056	NEG_NEAR_Pf3D7_14_v3_2941603_2941056	+
Pf3D7_08_v3	515229	515229	NEG_FAR_Pf3D7_08_v3_515229	+
Pf3D7_14_v3	1724586	1724586	NEG_NEAR_Pf3D7_14_v3_1724271_1724586	-
Pf3D7_10_v3	1393993	1393993	NEG_NEAR_Pf3D7_10_v3_1393736_1393993	-
Pf3D7_09_v3	1394437	1394437	NEG_FAR_Pf3D7_09_v3_1394437	-
Pf3D7_09_v3	1347528	1347528	NEG_NEAR_Pf3D7_09_v3_1347795_1347528	+
Pf3D7_14_v3	2719486	2719486	NEG_FAR_Pf3D7_14_v3_2719486	+
Pf3D7_02_v3	640367	640367	NEG_NEAR_Pf3D7_02_v3_639787_640367	-
Pf3D7_12_v3	1281612	1281612	NEG_FAR_Pf3D7_12_v3_1281612	+
Pf3D7_10_v3	621095	621095	NEG_NEAR_Pf3D7_10_v3_620590_621095	-
Pf3D7_12_v3	1310969	1310969	NEG_FAR_Pf3D7_12_v3_1310969	-
Pf3D7_10_v3	625312	625312	NEG_NEAR_Pf3D7_10_v3_624067_625312	-
Pf3D7_12_v3	619847	619847	NEG_NEAR_Pf3D7_12_v3_620502_619847	+
Pf3D7_11_v3	436572	436572	NEG_NEAR_Pf3D7_11_v3_436871_436572	+
Pf3D7_11_v3	315288	315288	NEG_FAR_Pf3D7_11_v3_315288	-
Pf3D7_11_v3	1280654	1280654	NEG_NEAR_Pf3D7_11_v3_1280875_1280654	+
Pf3D7_07_v3	438795	438795	NEG_NEAR_Pf3D7_07_v3_438424_438795	+
Pf3D7_13_v3	1480101	1480101	NEG_NEAR_Pf3D7_13_v3_1480507_1480101	-
Pf3D7_14_v3	1841493	1841493	NEG_NEAR_Pf3D7_14_v3_1841028_1841493	-
Pf3D7_10_v3	412009	412009	NEG_NEAR_Pf3D7_10_v3_413123_412009	-
Pf3D7_08_v3	1308730	1308730	NEG_NEAR_Pf3D7_08_v3_1308932_1308730	+
Pf3D7_13_v3	969459	969459	NEG_NEAR_Pf3D7_13_v3_969906_969459	-
Pf3D7_01_v3	460421	460421	NEG_FAR_Pf3D7_01_v3_460421	-
Pf3D7_06_v3	394430	394430	NEG_NEAR_Pf3D7_06_v3_394952_394430	+
Pf3D7_14_v3	1519325	1519325	NEG_NEAR_Pf3D7_14_v3_1519824_1519325	+
Pf3D7_06_v3	934475	934475	NEG_FAR_Pf3D7_06_v3_934475	+
Pf3D7_10_v3	1332237	1332237	NEG_FAR_Pf3D7_10_v3_1332237	+
Pf3D7_14_v3	2777223	2777223	NEG_NEAR_Pf3D7_14_v3_2776310_2777223	+
Pf3D7_14_v3	84736	84736	NEG_NEAR_Pf3D7_14_v3_84378_84736	-
Pf3D7_12_v3	1608539	1608539	NEG_NEAR_Pf3D7_12_v3_1608153_1608539	-
Pf3D7_02_v3	101039	101039	NEG_FAR_Pf3D7_02_v3_101039	-
Pf3D7_09_v3	700630	700630	NEG_FAR_Pf3D7_09_v3_700630	+
Pf3D7_10_v3	508593	508593	NEG_FAR_Pf3D7_10_v3_508593	-
Pf3D7_05_v3	456635	456635	NEG_FAR_Pf3D7_05_v3_456635	-
Pf3D7_09_v3	1383511	1383511	NEG_FAR_Pf3D7_09_v3_1383511	+
Pf3D7_12_v3	1661408	1661408	NEG_NEAR_Pf3D7_12_v3_1660450_1661408	+
Pf3D7_14_v3	1086843	1086843	NEG_NEAR_Pf3D7_14_v3_1087242_1086843	-
Pf3D7_12_v3	633612	633612	NEG_NEAR_Pf3D7_12_v3_633852_633612	+
Pf3D7_14_v3	563411	563411	NEG_NEAR_Pf3D7_14_v3_562862_563411	-
Pf3D7_09_v3	1242913	1242913	NEG_FAR_Pf3D7_09_v3_1242913	-
Pf3D7_10_v3	1010662	1010662	NEG_FAR_Pf3D7_10_v3_1010662	+
Pf3D7_11_v3	339002	339002	NEG_FAR_Pf3D7_11_v3_339002	+
Pf3D7_06_v3	744807	744807	NEG_FAR_Pf3D7_06_v3_744807	+
Pf3D7_14_v3	2243226	2243226	NEG_NEAR_Pf3D7_14_v3_2243825_2243226	-
Pf3D7_11_v3	1437771	1437771	NEG_FAR_Pf3D7_11_v3_1437771	-
Pf3D7_13_v3	1521594	1521594	NEG_FAR_Pf3D7_13_v3_1521594	-
Pf3D7_06_v3	478430	478430	NEG_FAR_Pf3D7_06_v3_478430	-
Pf3D7_04_v3	826341	826341	NEG_FAR_Pf3D7_04_v3_826341	-
Pf3D7_03_v3	596948	596948	NEG_FAR_Pf3D7_03_v3_596948	-
Pf3D7_05_v3	589668	589668	NEG_NEAR_Pf3D7_05_v3_588956_589668	-
Pf3D7_02_v3	449043	449043	NEG_FAR_Pf3D7_02_v3_449043	-
Pf3D7_11_v3	1996219	1996219	NEG_FAR_Pf3D7_11_v3_1996219	-
Pf3D7_14_v3	3053834	3053834	NEG_NEAR_Pf3D7_14_v3_3055248_3053834	+
Pf3D7_07_v3	1294600	1294600	NEG_FAR_Pf3D7_07_v3_1294600	+
Pf3D7_04_v3	179808	179808	NEG_NEAR_Pf3D7_04_v3_178517_179808	-
Pf3D7_14_v3	845449	845449	NEG_NEAR_Pf3D7_14_v3_845224_845449	+
Pf3D7_08_v3	380904	380904	NEG_NEAR_Pf3D7_08_v3_381301_380904	-
Pf3D7_11_v3	1279670	1279670	NEG_NEAR_Pf3D7_11_v3_1280875_1279670	+
Pf3D7_04_v3	244948	244948	NEG_FAR_Pf3D7_04_v3_244948	+
Pf3D7_12_v3	1372638	1372638	NEG_FAR_Pf3D7_12_v3_1372638	+
Pf3D7_08_v3	300672	300672	NEG_FAR_Pf3D7_08_v3_300672	+
Pf3D7_13_v3	1782043	1782043	NEG_FAR_Pf3D7_13_v3_1782043	+
Pf3D7_13_v3	2695195	2695195	NEG_NEAR_Pf3D7_13_v3_2695494_2695195	+
Pf3D7_10_v3	1330637	1330637	NEG_FAR_Pf3D7_10_v3_1330637	+
Pf3D7_07_v3	903873	903873	NEG_NEAR_Pf3D7_07_v3_904142_903873	+
Pf3D7_09_v3	1396437	1396437	NEG_FAR_Pf3D7_09_v3_1396437	-
Pf3D7_13_v3	999246	999246	NEG_NEAR_Pf3D7_13_v3_999578_999246	-
Pf3D7_02_v3	447443	447443	NEG_FAR_Pf3D7_02_v3_447443	-
Pf3D7_11_v3	1417803	1417803	NEG_NEAR_Pf3D7_11_v3_1417402_1417803	+
Pf3D7_07_v3	1293200	1293200	NEG_FAR_Pf3D7_07_v3_1293200	-
Pf3D7_03_v3	595348	595348	NEG_FAR_Pf3D7_03_v3_595348	+
Pf3D7_14_v3	2708448	2708448	NEG_NEAR_Pf3D7_14_v3_2708879_2708448	+
Pf3D7_04_v3	824341	824341	NEG_FAR_Pf3D7_04_v3_824341	+
Pf3D7_14_v3	3011608	3011608	NEG_NEAR_Pf3D7_14_v3_3010159_3011608	-
Pf3D7_09_v3	1103832	1103832	NEG_FAR_Pf3D7_09_v3_1103832	+
Pf3D7_12_v3	1283212	1283212	NEG_FAR_Pf3D7_12_v3_1283212	+
Pf3D7_06_v3	60299	60299	NEG_FAR_Pf3D7_06_v3_60299	-
Pf3D7_14_v3	2770606	2770606	NEG_NEAR_Pf3D7_14_v3_2769648_2770606	-
Pf3D7_03_v3	74120	74120	NEG_FAR_Pf3D7_03_v3_74120	+
Pf3D7_10_v3	1269189	1269189	NEG_NEAR_Pf3D7_10_v3_1269611_1269189	-
Pf3D7_10_v3	756065	756065	NEG_NEAR_Pf3D7_10_v3_756751_756065	+
