id	type	band	source	chr	pos
NEG_NEAR_Pf3D7_08_v3_553675_553397	near	278	TSS/TTS	Pf3D7_08_v3	553397
NEG_NEAR_Pf3D7_08_v3_553675_553018	near	657	TSS/TTS	Pf3D7_08_v3	553018
NEG_NEAR_Pf3D7_08_v3_553675_553915	near	240	TSS/TTS	Pf3D7_08_v3	553915
NEG_NEAR_Pf3D7_08_v3_553675_555125	near	1450	TSS/TTS	Pf3D7_08_v3	555125
NEG_NEAR_Pf3D7_08_v3_558557_558168	near	389	TSS/TTS	Pf3D7_08_v3	558168
NEG_NEAR_Pf3D7_08_v3_558557_557103	near	1454	TSS/TTS	Pf3D7_08_v3	557103
NEG_NEAR_Pf3D7_08_v3_558557_558937	near	380	TSS/TTS	Pf3D7_08_v3	558937
NEG_NEAR_Pf3D7_08_v3_558557_559623	near	1066	TSS/TTS	Pf3D7_08_v3	559623
NEG_NEAR_Pf3D7_08_v3_560420_560205	near	215	TSS/TTS	Pf3D7_08_v3	560205
NEG_NEAR_Pf3D7_08_v3_560420_559222	near	1198	TSS/TTS	Pf3D7_08_v3	559222
NEG_NEAR_Pf3D7_08_v3_560420_560811	near	391	TSS/TTS	Pf3D7_08_v3	560811
NEG_NEAR_Pf3D7_08_v3_560420_561462	near	1042	TSS/TTS	Pf3D7_08_v3	561462
NEG_NEAR_Pf3D7_08_v3_564615_564076	near	539	TSS/TTS	Pf3D7_08_v3	564076
NEG_NEAR_Pf3D7_08_v3_564615_563713	near	902	TSS/TTS	Pf3D7_08_v3	563713
NEG_NEAR_Pf3D7_08_v3_564615_565110	near	495	TSS/TTS	Pf3D7_08_v3	565110
NEG_NEAR_Pf3D7_08_v3_564615_565400	near	785	TSS/TTS	Pf3D7_08_v3	565400
NEG_NEAR_Pf3D7_08_v3_565835_565365	near	470	TSS/TTS	Pf3D7_08_v3	565365
NEG_NEAR_Pf3D7_08_v3_565835_564448	near	1387	TSS/TTS	Pf3D7_08_v3	564448
NEG_NEAR_Pf3D7_08_v3_565835_566232	near	397	TSS/TTS	Pf3D7_08_v3	566232
NEG_NEAR_Pf3D7_08_v3_565835_566453	near	618	TSS/TTS	Pf3D7_08_v3	566453
NEG_NEAR_Pf3D7_08_v3_573993_573487	near	506	TSS/TTS	Pf3D7_08_v3	573487
NEG_NEAR_Pf3D7_08_v3_573993_572602	near	1391	TSS/TTS	Pf3D7_08_v3	572602
NEG_NEAR_Pf3D7_08_v3_573993_574446	near	453	TSS/TTS	Pf3D7_08_v3	574446
NEG_NEAR_Pf3D7_08_v3_573993_575191	near	1198	TSS/TTS	Pf3D7_08_v3	575191
NEG_NEAR_Pf3D7_08_v3_574621_574224	near	397	TSS/TTS	Pf3D7_08_v3	574224
NEG_NEAR_Pf3D7_08_v3_574621_573769	near	852	TSS/TTS	Pf3D7_08_v3	573769
NEG_NEAR_Pf3D7_08_v3_574621_575206	near	585	TSS/TTS	Pf3D7_08_v3	575206
NEG_NEAR_Pf3D7_08_v3_574621_575680	near	1059	TSS/TTS	Pf3D7_08_v3	575680
NEG_NEAR_Pf3D7_08_v3_578986_578490	near	496	TSS/TTS	Pf3D7_08_v3	578490
NEG_NEAR_Pf3D7_08_v3_578986_577821	near	1165	TSS/TTS	Pf3D7_08_v3	577821
NEG_NEAR_Pf3D7_08_v3_578986_579715	near	729	TSS/TTS	Pf3D7_08_v3	579715
NEG_NEAR_Pf3D7_08_v3_579201_578587	near	614	TSS/TTS	Pf3D7_08_v3	578587
NEG_NEAR_Pf3D7_08_v3_579201_579736	near	535	TSS/TTS	Pf3D7_08_v3	579736
NEG_NEAR_Pf3D7_08_v3_579201_580523	near	1322	TSS/TTS	Pf3D7_08_v3	580523
NEG_NEAR_Pf3D7_08_v3_582566_582071	near	495	TSS/TTS	Pf3D7_08_v3	582071
NEG_NEAR_Pf3D7_08_v3_582566_581544	near	1022	TSS/TTS	Pf3D7_08_v3	581544
NEG_NEAR_Pf3D7_08_v3_582566_583126	near	560	TSS/TTS	Pf3D7_08_v3	583126
NEG_NEAR_Pf3D7_08_v3_582566_583296	near	730	TSS/TTS	Pf3D7_08_v3	583296
NEG_NEAR_Pf3D7_08_v3_589820_589446	near	374	TSS/TTS	Pf3D7_08_v3	589446
NEG_NEAR_Pf3D7_08_v3_589820_588705	near	1115	TSS/TTS	Pf3D7_08_v3	588705
NEG_NEAR_Pf3D7_08_v3_589820_590108	near	288	TSS/TTS	Pf3D7_08_v3	590108
NEG_NEAR_Pf3D7_08_v3_589820_590558	near	738	TSS/TTS	Pf3D7_08_v3	590558
NEG_NEAR_Pf3D7_08_v3_593952_593371	near	581	TSS/TTS	Pf3D7_08_v3	593371
NEG_NEAR_Pf3D7_08_v3_593952_593318	near	634	TSS/TTS	Pf3D7_08_v3	593318
NEG_NEAR_Pf3D7_08_v3_593952_594541	near	589	TSS/TTS	Pf3D7_08_v3	594541
NEG_NEAR_Pf3D7_08_v3_593952_595083	near	1131	TSS/TTS	Pf3D7_08_v3	595083
NEG_NEAR_Pf3D7_08_v3_595919_595555	near	364	TSS/TTS	Pf3D7_08_v3	595555
NEG_NEAR_Pf3D7_08_v3_595919_595143	near	776	TSS/TTS	Pf3D7_08_v3	595143
NEG_NEAR_Pf3D7_08_v3_595919_596242	near	323	TSS/TTS	Pf3D7_08_v3	596242
NEG_NEAR_Pf3D7_08_v3_595919_597361	near	1442	TSS/TTS	Pf3D7_08_v3	597361
NEG_NEAR_Pf3D7_08_v3_600996_600666	near	330	TSS/TTS	Pf3D7_08_v3	600666
NEG_NEAR_Pf3D7_08_v3_600996_600268	near	728	TSS/TTS	Pf3D7_08_v3	600268
NEG_NEAR_Pf3D7_08_v3_600996_601524	near	528	TSS/TTS	Pf3D7_08_v3	601524
NEG_NEAR_Pf3D7_08_v3_600996_602404	near	1408	TSS/TTS	Pf3D7_08_v3	602404
NEG_NEAR_Pf3D7_08_v3_604407_604045	near	362	TSS/TTS	Pf3D7_08_v3	604045
NEG_NEAR_Pf3D7_08_v3_604407_603178	near	1229	TSS/TTS	Pf3D7_08_v3	603178
NEG_NEAR_Pf3D7_08_v3_604407_604735	near	328	TSS/TTS	Pf3D7_08_v3	604735
NEG_NEAR_Pf3D7_08_v3_604407_605297	near	890	TSS/TTS	Pf3D7_08_v3	605297
NEG_NEAR_Pf3D7_08_v3_613268_612922	near	346	TSS/TTS	Pf3D7_08_v3	612922
NEG_NEAR_Pf3D7_08_v3_613268_612435	near	833	TSS/TTS	Pf3D7_08_v3	612435
NEG_NEAR_Pf3D7_08_v3_613268_613733	near	465	TSS/TTS	Pf3D7_08_v3	613733
NEG_NEAR_Pf3D7_08_v3_613268_614646	near	1378	TSS/TTS	Pf3D7_08_v3	614646
NEG_NEAR_Pf3D7_08_v3_633138_632916	near	222	TSS/TTS	Pf3D7_08_v3	632916
NEG_NEAR_Pf3D7_08_v3_633138_632395	near	743	TSS/TTS	Pf3D7_08_v3	632395
NEG_NEAR_Pf3D7_08_v3_633138_633570	near	432	TSS/TTS	Pf3D7_08_v3	633570
NEG_NEAR_Pf3D7_08_v3_633138_634505	near	1367	TSS/TTS	Pf3D7_08_v3	634505
NEG_NEAR_Pf3D7_08_v3_635067_634740	near	327	TSS/TTS	Pf3D7_08_v3	634740
NEG_NEAR_Pf3D7_08_v3_635067_633729	near	1338	TSS/TTS	Pf3D7_08_v3	633729
NEG_NEAR_Pf3D7_08_v3_635067_635314	near	247	TSS/TTS	Pf3D7_08_v3	635314
NEG_NEAR_Pf3D7_08_v3_635067_636228	near	1161	TSS/TTS	Pf3D7_08_v3	636228
NEG_NEAR_Pf3D7_08_v3_655456_655236	near	220	TSS/TTS	Pf3D7_08_v3	655236
NEG_NEAR_Pf3D7_08_v3_655456_654779	near	677	TSS/TTS	Pf3D7_08_v3	654779
NEG_NEAR_Pf3D7_08_v3_655456_655980	near	524	TSS/TTS	Pf3D7_08_v3	655980
NEG_NEAR_Pf3D7_08_v3_655456_656374	near	918	TSS/TTS	Pf3D7_08_v3	656374
NEG_NEAR_Pf3D7_08_v3_658181_657638	near	543	TSS/TTS	Pf3D7_08_v3	657638
NEG_NEAR_Pf3D7_08_v3_658181_657055	near	1126	TSS/TTS	Pf3D7_08_v3	657055
NEG_NEAR_Pf3D7_08_v3_658181_658764	near	583	TSS/TTS	Pf3D7_08_v3	658764
NEG_NEAR_Pf3D7_08_v3_658181_659171	near	990	TSS/TTS	Pf3D7_08_v3	659171
NEG_NEAR_Pf3D7_08_v3_669251_668961	near	290	TSS/TTS	Pf3D7_08_v3	668961
NEG_NEAR_Pf3D7_08_v3_669251_667963	near	1288	TSS/TTS	Pf3D7_08_v3	667963
NEG_NEAR_Pf3D7_08_v3_669251_669501	near	250	TSS/TTS	Pf3D7_08_v3	669501
NEG_NEAR_Pf3D7_08_v3_669251_670251	near	1000	TSS/TTS	Pf3D7_08_v3	670251
NEG_NEAR_Pf3D7_08_v3_671371_670830	near	541	TSS/TTS	Pf3D7_08_v3	670830
NEG_NEAR_Pf3D7_08_v3_671371_670267	near	1104	TSS/TTS	Pf3D7_08_v3	670267
NEG_NEAR_Pf3D7_08_v3_671371_671724	near	353	TSS/TTS	Pf3D7_08_v3	671724
NEG_NEAR_Pf3D7_08_v3_671371_672283	near	912	TSS/TTS	Pf3D7_08_v3	672283
NEG_NEAR_Pf3D7_08_v3_675903_675418	near	485	TSS/TTS	Pf3D7_08_v3	675418
NEG_NEAR_Pf3D7_08_v3_675903_675279	near	624	TSS/TTS	Pf3D7_08_v3	675279
NEG_NEAR_Pf3D7_08_v3_675903_676219	near	316	TSS/TTS	Pf3D7_08_v3	676219
NEG_NEAR_Pf3D7_08_v3_675903_676873	near	970	TSS/TTS	Pf3D7_08_v3	676873
NEG_NEAR_Pf3D7_08_v3_677690_677363	near	327	TSS/TTS	Pf3D7_08_v3	677363
NEG_NEAR_Pf3D7_08_v3_677690_676731	near	959	TSS/TTS	Pf3D7_08_v3	676731
NEG_NEAR_Pf3D7_08_v3_677690_678177	near	487	TSS/TTS	Pf3D7_08_v3	678177
NEG_NEAR_Pf3D7_08_v3_677690_679118	near	1428	TSS/TTS	Pf3D7_08_v3	679118
NEG_NEAR_Pf3D7_08_v3_680323_679859	near	464	TSS/TTS	Pf3D7_08_v3	679859
NEG_NEAR_Pf3D7_08_v3_680323_679321	near	1002	TSS/TTS	Pf3D7_08_v3	679321
NEG_NEAR_Pf3D7_08_v3_680323_680544	near	221	TSS/TTS	Pf3D7_08_v3	680544
NEG_NEAR_Pf3D7_08_v3_680323_681718	near	1395	TSS/TTS	Pf3D7_08_v3	681718
NEG_NEAR_Pf3D7_08_v3_682081_681777	near	304	TSS/TTS	Pf3D7_08_v3	681777
NEG_NEAR_Pf3D7_08_v3_682081_680688	near	1393	TSS/TTS	Pf3D7_08_v3	680688
NEG_NEAR_Pf3D7_08_v3_682081_682542	near	461	TSS/TTS	Pf3D7_08_v3	682542
NEG_NEAR_Pf3D7_08_v3_682081_682700	near	619	TSS/TTS	Pf3D7_08_v3	682700
NEG_NEAR_Pf3D7_08_v3_685276_684785	near	491	TSS/TTS	Pf3D7_08_v3	684785
NEG_NEAR_Pf3D7_08_v3_685276_684522	near	754	TSS/TTS	Pf3D7_08_v3	684522
NEG_NEAR_Pf3D7_08_v3_685276_685583	near	307	TSS/TTS	Pf3D7_08_v3	685583
NEG_NEAR_Pf3D7_08_v3_685276_686463	near	1187	TSS/TTS	Pf3D7_08_v3	686463
NEG_NEAR_Pf3D7_08_v3_689886_689291	near	595	TSS/TTS	Pf3D7_08_v3	689291
NEG_NEAR_Pf3D7_08_v3_689886_689038	near	848	TSS/TTS	Pf3D7_08_v3	689038
NEG_NEAR_Pf3D7_08_v3_689886_690385	near	499	TSS/TTS	Pf3D7_08_v3	690385
NEG_NEAR_Pf3D7_08_v3_689886_691286	near	1400	TSS/TTS	Pf3D7_08_v3	691286
NEG_NEAR_Pf3D7_08_v3_700375_699969	near	406	TSS/TTS	Pf3D7_08_v3	699969
NEG_NEAR_Pf3D7_08_v3_700375_699080	near	1295	TSS/TTS	Pf3D7_08_v3	699080
NEG_NEAR_Pf3D7_08_v3_700375_700718	near	343	TSS/TTS	Pf3D7_08_v3	700718
NEG_NEAR_Pf3D7_08_v3_700375_701099	near	724	TSS/TTS	Pf3D7_08_v3	701099
NEG_NEAR_Pf3D7_08_v3_703106_702693	near	413	TSS/TTS	Pf3D7_08_v3	702693
NEG_NEAR_Pf3D7_08_v3_703106_702277	near	829	TSS/TTS	Pf3D7_08_v3	702277
NEG_NEAR_Pf3D7_08_v3_703106_703386	near	280	TSS/TTS	Pf3D7_08_v3	703386
NEG_NEAR_Pf3D7_08_v3_703106_703882	near	776	TSS/TTS	Pf3D7_08_v3	703882
NEG_NEAR_Pf3D7_08_v3_707803_707470	near	333	TSS/TTS	Pf3D7_08_v3	707470
NEG_NEAR_Pf3D7_08_v3_707803_706824	near	979	TSS/TTS	Pf3D7_08_v3	706824
NEG_NEAR_Pf3D7_08_v3_707803_708053	near	250	TSS/TTS	Pf3D7_08_v3	708053
NEG_NEAR_Pf3D7_08_v3_709209_709002	near	207	TSS/TTS	Pf3D7_08_v3	709002
NEG_NEAR_Pf3D7_08_v3_709209_708518	near	691	TSS/TTS	Pf3D7_08_v3	708518
NEG_NEAR_Pf3D7_08_v3_709209_709489	near	280	TSS/TTS	Pf3D7_08_v3	709489
NEG_NEAR_Pf3D7_08_v3_709209_710448	near	1239	TSS/TTS	Pf3D7_08_v3	710448
NEG_NEAR_Pf3D7_08_v3_717112_716832	near	280	TSS/TTS	Pf3D7_08_v3	716832
NEG_NEAR_Pf3D7_08_v3_717112_716027	near	1085	TSS/TTS	Pf3D7_08_v3	716027
NEG_NEAR_Pf3D7_08_v3_717112_717709	near	597	TSS/TTS	Pf3D7_08_v3	717709
NEG_NEAR_Pf3D7_08_v3_717112_718224	near	1112	TSS/TTS	Pf3D7_08_v3	718224
NEG_NEAR_Pf3D7_08_v3_721071_720848	near	223	TSS/TTS	Pf3D7_08_v3	720848
NEG_NEAR_Pf3D7_08_v3_721071_719789	near	1282	TSS/TTS	Pf3D7_08_v3	719789
NEG_NEAR_Pf3D7_08_v3_721071_721969	near	898	TSS/TTS	Pf3D7_08_v3	721969
NEG_NEAR_Pf3D7_08_v3_721397_720881	near	516	TSS/TTS	Pf3D7_08_v3	720881
NEG_NEAR_Pf3D7_08_v3_721397_720054	near	1343	TSS/TTS	Pf3D7_08_v3	720054
NEG_NEAR_Pf3D7_08_v3_721397_721692	near	295	TSS/TTS	Pf3D7_08_v3	721692
NEG_NEAR_Pf3D7_08_v3_721397_722044	near	647	TSS/TTS	Pf3D7_08_v3	722044
NEG_NEAR_Pf3D7_08_v3_725635_725166	near	469	TSS/TTS	Pf3D7_08_v3	725166
NEG_NEAR_Pf3D7_08_v3_725635_724411	near	1224	TSS/TTS	Pf3D7_08_v3	724411
NEG_NEAR_Pf3D7_08_v3_725635_726141	near	506	TSS/TTS	Pf3D7_08_v3	726141
NEG_NEAR_Pf3D7_08_v3_725635_726729	near	1094	TSS/TTS	Pf3D7_08_v3	726729
NEG_NEAR_Pf3D7_08_v3_727118_726798	near	320	TSS/TTS	Pf3D7_08_v3	726798
NEG_NEAR_Pf3D7_08_v3_727118_726342	near	776	TSS/TTS	Pf3D7_08_v3	726342
NEG_NEAR_Pf3D7_08_v3_727118_727326	near	208	TSS/TTS	Pf3D7_08_v3	727326
NEG_NEAR_Pf3D7_08_v3_727118_728028	near	910	TSS/TTS	Pf3D7_08_v3	728028
NEG_NEAR_Pf3D7_08_v3_730728_730239	near	489	TSS/TTS	Pf3D7_08_v3	730239
NEG_NEAR_Pf3D7_08_v3_730728_729824	near	904	TSS/TTS	Pf3D7_08_v3	729824
NEG_NEAR_Pf3D7_08_v3_730728_731143	near	415	TSS/TTS	Pf3D7_08_v3	731143
NEG_NEAR_Pf3D7_08_v3_730728_731453	near	725	TSS/TTS	Pf3D7_08_v3	731453
NEG_NEAR_Pf3D7_08_v3_742996_742707	near	289	TSS/TTS	Pf3D7_08_v3	742707
NEG_NEAR_Pf3D7_08_v3_742996_742172	near	824	TSS/TTS	Pf3D7_08_v3	742172
NEG_NEAR_Pf3D7_08_v3_742996_743342	near	346	TSS/TTS	Pf3D7_08_v3	743342
NEG_NEAR_Pf3D7_08_v3_742996_743887	near	891	TSS/TTS	Pf3D7_08_v3	743887
NEG_NEAR_Pf3D7_08_v3_745758_745455	near	303	TSS/TTS	Pf3D7_08_v3	745455
NEG_NEAR_Pf3D7_08_v3_745758_744351	near	1407	TSS/TTS	Pf3D7_08_v3	744351
NEG_NEAR_Pf3D7_08_v3_745758_746192	near	434	TSS/TTS	Pf3D7_08_v3	746192
NEG_NEAR_Pf3D7_08_v3_745758_746939	near	1181	TSS/TTS	Pf3D7_08_v3	746939
NEG_NEAR_Pf3D7_08_v3_748427_748059	near	368	TSS/TTS	Pf3D7_08_v3	748059
NEG_NEAR_Pf3D7_08_v3_748427_747335	near	1092	TSS/TTS	Pf3D7_08_v3	747335
NEG_NEAR_Pf3D7_08_v3_748427_748741	near	314	TSS/TTS	Pf3D7_08_v3	748741
NEG_NEAR_Pf3D7_08_v3_748427_749380	near	953	TSS/TTS	Pf3D7_08_v3	749380
NEG_NEAR_Pf3D7_08_v3_749957_749707	near	250	TSS/TTS	Pf3D7_08_v3	749707
NEG_NEAR_Pf3D7_08_v3_749957_749229	near	728	TSS/TTS	Pf3D7_08_v3	749229
NEG_NEAR_Pf3D7_08_v3_749957_750448	near	491	TSS/TTS	Pf3D7_08_v3	750448
NEG_NEAR_Pf3D7_08_v3_749957_750838	near	881	TSS/TTS	Pf3D7_08_v3	750838
NEG_NEAR_Pf3D7_08_v3_757040_756812	near	228	TSS/TTS	Pf3D7_08_v3	756812
NEG_NEAR_Pf3D7_08_v3_757040_755904	near	1136	TSS/TTS	Pf3D7_08_v3	755904
NEG_NEAR_Pf3D7_08_v3_757040_757456	near	416	TSS/TTS	Pf3D7_08_v3	757456
NEG_NEAR_Pf3D7_08_v3_757040_758410	near	1370	TSS/TTS	Pf3D7_08_v3	758410
NEG_NEAR_Pf3D7_08_v3_758598_758226	near	372	TSS/TTS	Pf3D7_08_v3	758226
NEG_NEAR_Pf3D7_08_v3_758598_757660	near	938	TSS/TTS	Pf3D7_08_v3	757660
NEG_NEAR_Pf3D7_08_v3_758598_759175	near	577	TSS/TTS	Pf3D7_08_v3	759175
NEG_NEAR_Pf3D7_08_v3_758598_759597	near	999	TSS/TTS	Pf3D7_08_v3	759597
NEG_NEAR_Pf3D7_08_v3_766414_765890	near	524	TSS/TTS	Pf3D7_08_v3	765890
NEG_NEAR_Pf3D7_08_v3_766414_765543	near	871	TSS/TTS	Pf3D7_08_v3	765543
NEG_NEAR_Pf3D7_08_v3_766414_766871	near	457	TSS/TTS	Pf3D7_08_v3	766871
NEG_NEAR_Pf3D7_08_v3_766414_767350	near	936	TSS/TTS	Pf3D7_08_v3	767350
NEG_NEAR_Pf3D7_08_v3_768212_767857	near	355	TSS/TTS	Pf3D7_08_v3	767857
NEG_NEAR_Pf3D7_08_v3_768212_766736	near	1476	TSS/TTS	Pf3D7_08_v3	766736
NEG_NEAR_Pf3D7_08_v3_768212_768595	near	383	TSS/TTS	Pf3D7_08_v3	768595
NEG_NEAR_Pf3D7_08_v3_768212_769710	near	1498	TSS/TTS	Pf3D7_08_v3	769710
NEG_NEAR_Pf3D7_08_v3_798451_797915	near	536	TSS/TTS	Pf3D7_08_v3	797915
NEG_NEAR_Pf3D7_08_v3_798451_797753	near	698	TSS/TTS	Pf3D7_08_v3	797753
NEG_NEAR_Pf3D7_08_v3_798451_798820	near	369	TSS/TTS	Pf3D7_08_v3	798820
NEG_NEAR_Pf3D7_08_v3_798451_799767	near	1316	TSS/TTS	Pf3D7_08_v3	799767
NEG_NEAR_Pf3D7_08_v3_800738_800292	near	446	TSS/TTS	Pf3D7_08_v3	800292
NEG_NEAR_Pf3D7_08_v3_800738_799608	near	1130	TSS/TTS	Pf3D7_08_v3	799608
NEG_NEAR_Pf3D7_08_v3_800738_801232	near	494	TSS/TTS	Pf3D7_08_v3	801232
NEG_NEAR_Pf3D7_08_v3_800738_802187	near	1449	TSS/TTS	Pf3D7_08_v3	802187
NEG_NEAR_Pf3D7_08_v3_814961_814371	near	590	TSS/TTS	Pf3D7_08_v3	814371
NEG_NEAR_Pf3D7_08_v3_814961_814028	near	933	TSS/TTS	Pf3D7_08_v3	814028
NEG_NEAR_Pf3D7_08_v3_814961_815345	near	384	TSS/TTS	Pf3D7_08_v3	815345
NEG_NEAR_Pf3D7_08_v3_814961_816287	near	1326	TSS/TTS	Pf3D7_08_v3	816287
NEG_NEAR_Pf3D7_08_v3_815926_815429	near	497	TSS/TTS	Pf3D7_08_v3	815429
NEG_NEAR_Pf3D7_08_v3_815926_816402	near	476	TSS/TTS	Pf3D7_08_v3	816402
NEG_NEAR_Pf3D7_08_v3_815926_816582	near	656	TSS/TTS	Pf3D7_08_v3	816582
NEG_NEAR_Pf3D7_08_v3_824149_823799	near	350	TSS/TTS	Pf3D7_08_v3	823799
NEG_NEAR_Pf3D7_08_v3_824149_823000	near	1149	TSS/TTS	Pf3D7_08_v3	823000
NEG_NEAR_Pf3D7_08_v3_824149_824671	near	522	TSS/TTS	Pf3D7_08_v3	824671
NEG_NEAR_Pf3D7_08_v3_824149_825033	near	884	TSS/TTS	Pf3D7_08_v3	825033
NEG_NEAR_Pf3D7_08_v3_827005_826699	near	306	TSS/TTS	Pf3D7_08_v3	826699
NEG_NEAR_Pf3D7_08_v3_827005_826323	near	682	TSS/TTS	Pf3D7_08_v3	826323
NEG_NEAR_Pf3D7_08_v3_827005_827423	near	418	TSS/TTS	Pf3D7_08_v3	827423
NEG_NEAR_Pf3D7_08_v3_827005_828124	near	1119	TSS/TTS	Pf3D7_08_v3	828124
NEG_NEAR_Pf3D7_08_v3_829255_828873	near	382	TSS/TTS	Pf3D7_08_v3	828873
NEG_NEAR_Pf3D7_08_v3_829255_828429	near	826	TSS/TTS	Pf3D7_08_v3	828429
NEG_NEAR_Pf3D7_08_v3_829255_829545	near	290	TSS/TTS	Pf3D7_08_v3	829545
NEG_NEAR_Pf3D7_08_v3_829255_830496	near	1241	TSS/TTS	Pf3D7_08_v3	830496
NEG_NEAR_Pf3D7_08_v3_832570_832038	near	532	TSS/TTS	Pf3D7_08_v3	832038
NEG_NEAR_Pf3D7_08_v3_832570_831093	near	1477	TSS/TTS	Pf3D7_08_v3	831093
NEG_NEAR_Pf3D7_08_v3_832570_833032	near	462	TSS/TTS	Pf3D7_08_v3	833032
NEG_NEAR_Pf3D7_08_v3_832570_833754	near	1184	TSS/TTS	Pf3D7_08_v3	833754
NEG_NEAR_Pf3D7_08_v3_839775_839481	near	294	TSS/TTS	Pf3D7_08_v3	839481
NEG_NEAR_Pf3D7_08_v3_839775_838981	near	794	TSS/TTS	Pf3D7_08_v3	838981
NEG_NEAR_Pf3D7_08_v3_839775_840340	near	565	TSS/TTS	Pf3D7_08_v3	840340
NEG_NEAR_Pf3D7_08_v3_839775_840540	near	765	TSS/TTS	Pf3D7_08_v3	840540
NEG_NEAR_Pf3D7_08_v3_843804_843461	near	343	TSS/TTS	Pf3D7_08_v3	843461
NEG_NEAR_Pf3D7_08_v3_843804_842514	near	1290	TSS/TTS	Pf3D7_08_v3	842514
NEG_NEAR_Pf3D7_08_v3_843804_844057	near	253	TSS/TTS	Pf3D7_08_v3	844057
NEG_NEAR_Pf3D7_08_v3_843804_845016	near	1212	TSS/TTS	Pf3D7_08_v3	845016
NEG_NEAR_Pf3D7_08_v3_858932_858675	near	257	TSS/TTS	Pf3D7_08_v3	858675
NEG_NEAR_Pf3D7_08_v3_858932_857502	near	1430	TSS/TTS	Pf3D7_08_v3	857502
NEG_NEAR_Pf3D7_08_v3_858932_859382	near	450	TSS/TTS	Pf3D7_08_v3	859382
NEG_NEAR_Pf3D7_08_v3_858932_860018	near	1086	TSS/TTS	Pf3D7_08_v3	860018
NEG_NEAR_Pf3D7_08_v3_863827_863555	near	272	TSS/TTS	Pf3D7_08_v3	863555
NEG_NEAR_Pf3D7_08_v3_863827_862406	near	1421	TSS/TTS	Pf3D7_08_v3	862406
NEG_NEAR_Pf3D7_08_v3_863827_864290	near	463	TSS/TTS	Pf3D7_08_v3	864290
NEG_NEAR_Pf3D7_08_v3_863827_864590	near	763	TSS/TTS	Pf3D7_08_v3	864590
NEG_NEAR_Pf3D7_08_v3_868970_868574	near	396	TSS/TTS	Pf3D7_08_v3	868574
NEG_NEAR_Pf3D7_08_v3_868970_868195	near	775	TSS/TTS	Pf3D7_08_v3	868195
NEG_NEAR_Pf3D7_08_v3_868970_869202	near	232	TSS/TTS	Pf3D7_08_v3	869202
NEG_NEAR_Pf3D7_08_v3_868970_870148	near	1178	TSS/TTS	Pf3D7_08_v3	870148
NEG_NEAR_Pf3D7_08_v3_871196_870693	near	503	TSS/TTS	Pf3D7_08_v3	870693
NEG_NEAR_Pf3D7_08_v3_871196_869744	near	1452	TSS/TTS	Pf3D7_08_v3	869744
NEG_NEAR_Pf3D7_08_v3_871196_871576	near	380	TSS/TTS	Pf3D7_08_v3	871576
NEG_NEAR_Pf3D7_08_v3_871196_872589	near	1393	TSS/TTS	Pf3D7_08_v3	872589
NEG_NEAR_Pf3D7_08_v3_881391_880995	near	396	TSS/TTS	Pf3D7_08_v3	880995
NEG_NEAR_Pf3D7_08_v3_881391_880353	near	1038	TSS/TTS	Pf3D7_08_v3	880353
NEG_NEAR_Pf3D7_08_v3_881391_881747	near	356	TSS/TTS	Pf3D7_08_v3	881747
NEG_NEAR_Pf3D7_08_v3_881391_881998	near	607	TSS/TTS	Pf3D7_08_v3	881998
NEG_NEAR_Pf3D7_08_v3_884753_884174	near	579	TSS/TTS	Pf3D7_08_v3	884174
NEG_NEAR_Pf3D7_08_v3_884753_883387	near	1366	TSS/TTS	Pf3D7_08_v3	883387
NEG_NEAR_Pf3D7_08_v3_884753_885276	near	523	TSS/TTS	Pf3D7_08_v3	885276
NEG_NEAR_Pf3D7_08_v3_884753_885697	near	944	TSS/TTS	Pf3D7_08_v3	885697
NEG_NEAR_Pf3D7_08_v3_918281_918029	near	252	TSS/TTS	Pf3D7_08_v3	918029
NEG_NEAR_Pf3D7_08_v3_918281_917680	near	601	TSS/TTS	Pf3D7_08_v3	917680
NEG_NEAR_Pf3D7_08_v3_918281_918572	near	291	TSS/TTS	Pf3D7_08_v3	918572
NEG_NEAR_Pf3D7_08_v3_918281_919576	near	1295	TSS/TTS	Pf3D7_08_v3	919576
NEG_NEAR_Pf3D7_08_v3_921573_921234	near	339	TSS/TTS	Pf3D7_08_v3	921234
NEG_NEAR_Pf3D7_08_v3_921573_920584	near	989	TSS/TTS	Pf3D7_08_v3	920584
NEG_NEAR_Pf3D7_08_v3_921573_921984	near	411	TSS/TTS	Pf3D7_08_v3	921984
NEG_NEAR_Pf3D7_08_v3_921573_922806	near	1233	TSS/TTS	Pf3D7_08_v3	922806
NEG_NEAR_Pf3D7_08_v3_921777_920364	near	1413	TSS/TTS	Pf3D7_08_v3	920364
NEG_NEAR_Pf3D7_08_v3_921777_921982	near	205	TSS/TTS	Pf3D7_08_v3	921982
NEG_NEAR_Pf3D7_08_v3_921777_922851	near	1074	TSS/TTS	Pf3D7_08_v3	922851
NEG_NEAR_Pf3D7_08_v3_924132_923651	near	481	TSS/TTS	Pf3D7_08_v3	923651
NEG_NEAR_Pf3D7_08_v3_924132_923061	near	1071	TSS/TTS	Pf3D7_08_v3	923061
NEG_NEAR_Pf3D7_08_v3_924132_924619	near	487	TSS/TTS	Pf3D7_08_v3	924619
