id	type	band	source	chr	pos
NEG_FAR_Pf3D7_06_v3_60499	far	na	quiet_intergenic	Pf3D7_06_v3	60499
NEG_FAR_Pf3D7_06_v3_60899	far	na	quiet_intergenic	Pf3D7_06_v3	60899
NEG_FAR_Pf3D7_06_v3_61099	far	na	quiet_intergenic	Pf3D7_06_v3	61099
NEG_FAR_Pf3D7_06_v3_61299	far	na	quiet_intergenic	Pf3D7_06_v3	61299
NEG_FAR_Pf3D7_06_v3_61499	far	na	quiet_intergenic	Pf3D7_06_v3	61499
NEG_FAR_Pf3D7_06_v3_61699	far	na	quiet_intergenic	Pf3D7_06_v3	61699
NEG_FAR_Pf3D7_06_v3_62099	far	na	quiet_intergenic	Pf3D7_06_v3	62099
NEG_FAR_Pf3D7_06_v3_62699	far	na	quiet_intergenic	Pf3D7_06_v3	62699
NEG_FAR_Pf3D7_06_v3_62899	far	na	quiet_intergenic	Pf3D7_06_v3	62899
NEG_FAR_Pf3D7_06_v3_63099	far	na	quiet_intergenic	Pf3D7_06_v3	63099
NEG_FAR_Pf3D7_06_v3_63299	far	na	quiet_intergenic	Pf3D7_06_v3	63299
NEG_FAR_Pf3D7_06_v3_63699	far	na	quiet_intergenic	Pf3D7_06_v3	63699
NEG_FAR_Pf3D7_06_v3_88923	far	na	quiet_intergenic	Pf3D7_06_v3	88923
NEG_FAR_Pf3D7_06_v3_89123	far	na	quiet_intergenic	Pf3D7_06_v3	89123
NEG_FAR_Pf3D7_06_v3_89323	far	na	quiet_intergenic	Pf3D7_06_v3	89323
NEG_FAR_Pf3D7_06_v3_89723	far	na	quiet_intergenic	Pf3D7_06_v3	89723
NEG_FAR_Pf3D7_06_v3_89923	far	na	quiet_intergenic	Pf3D7_06_v3	89923
NEG_FAR_Pf3D7_06_v3_90123	far	na	quiet_intergenic	Pf3D7_06_v3	90123
NEG_FAR_Pf3D7_06_v3_279763	far	na	quiet_intergenic	Pf3D7_06_v3	279763
NEG_FAR_Pf3D7_06_v3_279963	far	na	quiet_intergenic	Pf3D7_06_v3	279963
NEG_FAR_Pf3D7_06_v3_477630	far	na	quiet_intergenic	Pf3D7_06_v3	477630
NEG_FAR_Pf3D7_06_v3_477830	far	na	quiet_intergenic	Pf3D7_06_v3	477830
NEG_FAR_Pf3D7_06_v3_478030	far	na	quiet_intergenic	Pf3D7_06_v3	478030
NEG_FAR_Pf3D7_06_v3_478230	far	na	quiet_intergenic	Pf3D7_06_v3	478230
NEG_FAR_Pf3D7_06_v3_478430	far	na	quiet_intergenic	Pf3D7_06_v3	478430
NEG_FAR_Pf3D7_06_v3_478830	far	na	quiet_intergenic	Pf3D7_06_v3	478830
NEG_FAR_Pf3D7_06_v3_479230	far	na	quiet_intergenic	Pf3D7_06_v3	479230
NEG_FAR_Pf3D7_06_v3_479430	far	na	quiet_intergenic	Pf3D7_06_v3	479430
NEG_FAR_Pf3D7_06_v3_480030	far	na	quiet_intergenic	Pf3D7_06_v3	480030
NEG_FAR_Pf3D7_06_v3_480230	far	na	quiet_intergenic	Pf3D7_06_v3	480230
NEG_FAR_Pf3D7_06_v3_480430	far	na	quiet_intergenic	Pf3D7_06_v3	480430
NEG_FAR_Pf3D7_06_v3_480630	far	na	quiet_intergenic	Pf3D7_06_v3	480630
NEG_FAR_Pf3D7_06_v3_503141	far	na	quiet_intergenic	Pf3D7_06_v3	503141
NEG_FAR_Pf3D7_06_v3_503341	far	na	quiet_intergenic	Pf3D7_06_v3	503341
NEG_FAR_Pf3D7_06_v3_503541	far	na	quiet_intergenic	Pf3D7_06_v3	503541
NEG_FAR_Pf3D7_06_v3_744407	far	na	quiet_intergenic	Pf3D7_06_v3	744407
NEG_FAR_Pf3D7_06_v3_744607	far	na	quiet_intergenic	Pf3D7_06_v3	744607
NEG_FAR_Pf3D7_06_v3_744807	far	na	quiet_intergenic	Pf3D7_06_v3	744807
NEG_FAR_Pf3D7_06_v3_745007	far	na	quiet_intergenic	Pf3D7_06_v3	745007
NEG_FAR_Pf3D7_06_v3_745207	far	na	quiet_intergenic	Pf3D7_06_v3	745207
NEG_FAR_Pf3D7_06_v3_745407	far	na	quiet_intergenic	Pf3D7_06_v3	745407
NEG_FAR_Pf3D7_06_v3_745607	far	na	quiet_intergenic	Pf3D7_06_v3	745607
NEG_FAR_Pf3D7_06_v3_745807	far	na	quiet_intergenic	Pf3D7_06_v3	745807
NEG_FAR_Pf3D7_06_v3_746407	far	na	quiet_intergenic	Pf3D7_06_v3	746407
NEG_FAR_Pf3D7_06_v3_933075	far	na	quiet_intergenic	Pf3D7_06_v3	933075
NEG_FAR_Pf3D7_06_v3_933275	far	na	quiet_intergenic	Pf3D7_06_v3	933275
NEG_FAR_Pf3D7_06_v3_933475	far	na	quiet_intergenic	Pf3D7_06_v3	933475
NEG_FAR_Pf3D7_06_v3_933675	far	na	quiet_intergenic	Pf3D7_06_v3	933675
NEG_FAR_Pf3D7_06_v3_934275	far	na	quiet_intergenic	Pf3D7_06_v3	934275
NEG_FAR_Pf3D7_06_v3_934475	far	na	quiet_intergenic	Pf3D7_06_v3	934475
NEG_FAR_Pf3D7_06_v3_934675	far	na	quiet_intergenic	Pf3D7_06_v3	934675
NEG_FAR_Pf3D7_06_v3_934875	far	na	quiet_intergenic	Pf3D7_06_v3	934875
NEG_FAR_Pf3D7_06_v3_972956	far	na	quiet_intergenic	Pf3D7_06_v3	972956
NEG_FAR_Pf3D7_06_v3_973156	far	na	quiet_intergenic	Pf3D7_06_v3	973156
NEG_FAR_Pf3D7_06_v3_973356	far	na	quiet_intergenic	Pf3D7_06_v3	973356
NEG_FAR_Pf3D7_06_v3_973556	far	na	quiet_intergenic	Pf3D7_06_v3	973556
NEG_FAR_Pf3D7_06_v3_973756	far	na	quiet_intergenic	Pf3D7_06_v3	973756
NEG_FAR_Pf3D7_06_v3_974156	far	na	quiet_intergenic	Pf3D7_06_v3	974156
NEG_FAR_Pf3D7_06_v3_974356	far	na	quiet_intergenic	Pf3D7_06_v3	974356
NEG_FAR_Pf3D7_06_v3_1155665	far	na	quiet_intergenic	Pf3D7_06_v3	1155665
NEG_FAR_Pf3D7_06_v3_1155865	far	na	quiet_intergenic	Pf3D7_06_v3	1155865
NEG_FAR_Pf3D7_06_v3_1156265	far	na	quiet_intergenic	Pf3D7_06_v3	1156265
NEG_FAR_Pf3D7_06_v3_1156465	far	na	quiet_intergenic	Pf3D7_06_v3	1156465
NEG_FAR_Pf3D7_06_v3_1156665	far	na	quiet_intergenic	Pf3D7_06_v3	1156665
NEG_FAR_Pf3D7_06_v3_1156865	far	na	quiet_intergenic	Pf3D7_06_v3	1156865
NEG_FAR_Pf3D7_06_v3_1157065	far	na	quiet_intergenic	Pf3D7_06_v3	1157065
NEG_FAR_Pf3D7_06_v3_1157265	far	na	quiet_intergenic	Pf3D7_06_v3	1157265
NEG_FAR_Pf3D7_06_v3_1157465	far	na	quiet_intergenic	Pf3D7_06_v3	1157465
NEG_FAR_Pf3D7_06_v3_1157665	far	na	quiet_intergenic	Pf3D7_06_v3	1157665
NEG_FAR_Pf3D7_06_v3_1202996	far	na	quiet_intergenic	Pf3D7_06_v3	1202996
NEG_FAR_Pf3D7_06_v3_1303993	far	na	quiet_intergenic	Pf3D7_06_v3	1303993
NEG_FAR_Pf3D7_06_v3_1304193	far	na	quiet_intergenic	Pf3D7_06_v3	1304193
NEG_FAR_Pf3D7_06_v3_1304393	far	na	quiet_intergenic	Pf3D7_06_v3	1304393
NEG_FAR_Pf3D7_06_v3_1304593	far	na	quiet_intergenic	Pf3D7_06_v3	1304593
NEG_FAR_Pf3D7_06_v3_1304793	far	na	quiet_intergenic	Pf3D7_06_v3	1304793
NEG_FAR_Pf3D7_06_v3_1305193	far	na	quiet_intergenic	Pf3D7_06_v3	1305193
NEG_FAR_Pf3D7_06_v3_1305593	far	na	quiet_intergenic	Pf3D7_06_v3	1305593
NEG_FAR_Pf3D7_06_v3_1305793	far	na	quiet_intergenic	Pf3D7_06_v3	1305793
NEG_FAR_Pf3D7_06_v3_1305993	far	na	quiet_intergenic	Pf3D7_06_v3	1305993
NEG_FAR_Pf3D7_06_v3_1306193	far	na	quiet_intergenic	Pf3D7_06_v3	1306193
NEG_FAR_Pf3D7_06_v3_1306593	far	na	quiet_intergenic	Pf3D7_06_v3	1306593
NEG_FAR_Pf3D7_06_v3_1306793	far	na	quiet_intergenic	Pf3D7_06_v3	1306793
NEG_FAR_Pf3D7_06_v3_1306993	far	na	quiet_intergenic	Pf3D7_06_v3	1306993
NEG_FAR_Pf3D7_06_v3_1307193	far	na	quiet_intergenic	Pf3D7_06_v3	1307193
NEG_FAR_Pf3D7_06_v3_1307593	far	na	quiet_intergenic	Pf3D7_06_v3	1307593
NEG_FAR_Pf3D7_06_v3_1307793	far	na	quiet_intergenic	Pf3D7_06_v3	1307793
NEG_FAR_Pf3D7_06_v3_1307993	far	na	quiet_intergenic	Pf3D7_06_v3	1307993
NEG_FAR_Pf3D7_06_v3_1308193	far	na	quiet_intergenic	Pf3D7_06_v3	1308193
NEG_FAR_Pf3D7_06_v3_1308393	far	na	quiet_intergenic	Pf3D7_06_v3	1308393
NEG_FAR_Pf3D7_06_v3_1308993	far	na	quiet_intergenic	Pf3D7_06_v3	1308993
NEG_FAR_Pf3D7_06_v3_1309193	far	na	quiet_intergenic	Pf3D7_06_v3	1309193
NEG_FAR_Pf3D7_06_v3_1309393	far	na	quiet_intergenic	Pf3D7_06_v3	1309393
NEG_FAR_Pf3D7_06_v3_1309593	far	na	quiet_intergenic	Pf3D7_06_v3	1309593
NEG_FAR_Pf3D7_06_v3_1309793	far	na	quiet_intergenic	Pf3D7_06_v3	1309793
NEG_FAR_Pf3D7_06_v3_1309993	far	na	quiet_intergenic	Pf3D7_06_v3	1309993
NEG_FAR_Pf3D7_06_v3_1310193	far	na	quiet_intergenic	Pf3D7_06_v3	1310193
NEG_FAR_Pf3D7_06_v3_1310393	far	na	quiet_intergenic	Pf3D7_06_v3	1310393
NEG_FAR_Pf3D7_06_v3_1310593	far	na	quiet_intergenic	Pf3D7_06_v3	1310593
NEG_FAR_Pf3D7_06_v3_1310793	far	na	quiet_intergenic	Pf3D7_06_v3	1310793
NEG_FAR_Pf3D7_06_v3_1310993	far	na	quiet_intergenic	Pf3D7_06_v3	1310993
NEG_FAR_Pf3D7_06_v3_1311193	far	na	quiet_intergenic	Pf3D7_06_v3	1311193
NEG_FAR_Pf3D7_06_v3_1311593	far	na	quiet_intergenic	Pf3D7_06_v3	1311593
NEG_FAR_Pf3D7_06_v3_1344996	far	na	quiet_intergenic	Pf3D7_06_v3	1344996
NEG_FAR_Pf3D7_07_v3_317023	far	na	quiet_intergenic	Pf3D7_07_v3	317023
NEG_FAR_Pf3D7_07_v3_317223	far	na	quiet_intergenic	Pf3D7_07_v3	317223
NEG_FAR_Pf3D7_07_v3_599934	far	na	quiet_intergenic	Pf3D7_07_v3	599934
NEG_FAR_Pf3D7_07_v3_639777	far	na	quiet_intergenic	Pf3D7_07_v3	639777
NEG_FAR_Pf3D7_07_v3_639977	far	na	quiet_intergenic	Pf3D7_07_v3	639977
NEG_FAR_Pf3D7_07_v3_640177	far	na	quiet_intergenic	Pf3D7_07_v3	640177
NEG_FAR_Pf3D7_07_v3_640577	far	na	quiet_intergenic	Pf3D7_07_v3	640577
NEG_FAR_Pf3D7_07_v3_640777	far	na	quiet_intergenic	Pf3D7_07_v3	640777
NEG_FAR_Pf3D7_07_v3_640977	far	na	quiet_intergenic	Pf3D7_07_v3	640977
NEG_FAR_Pf3D7_07_v3_806740	far	na	quiet_intergenic	Pf3D7_07_v3	806740
NEG_FAR_Pf3D7_07_v3_806940	far	na	quiet_intergenic	Pf3D7_07_v3	806940
NEG_FAR_Pf3D7_07_v3_807140	far	na	quiet_intergenic	Pf3D7_07_v3	807140
NEG_FAR_Pf3D7_07_v3_807340	far	na	quiet_intergenic	Pf3D7_07_v3	807340
NEG_FAR_Pf3D7_07_v3_807540	far	na	quiet_intergenic	Pf3D7_07_v3	807540
NEG_FAR_Pf3D7_07_v3_807740	far	na	quiet_intergenic	Pf3D7_07_v3	807740
NEG_FAR_Pf3D7_07_v3_808340	far	na	quiet_intergenic	Pf3D7_07_v3	808340
NEG_FAR_Pf3D7_07_v3_808540	far	na	quiet_intergenic	Pf3D7_07_v3	808540
NEG_FAR_Pf3D7_07_v3_808740	far	na	quiet_intergenic	Pf3D7_07_v3	808740
NEG_FAR_Pf3D7_07_v3_808940	far	na	quiet_intergenic	Pf3D7_07_v3	808940
NEG_FAR_Pf3D7_07_v3_809340	far	na	quiet_intergenic	Pf3D7_07_v3	809340
NEG_FAR_Pf3D7_07_v3_809540	far	na	quiet_intergenic	Pf3D7_07_v3	809540
NEG_FAR_Pf3D7_07_v3_809740	far	na	quiet_intergenic	Pf3D7_07_v3	809740
NEG_FAR_Pf3D7_07_v3_810140	far	na	quiet_intergenic	Pf3D7_07_v3	810140
NEG_FAR_Pf3D7_07_v3_1076755	far	na	quiet_intergenic	Pf3D7_07_v3	1076755
NEG_FAR_Pf3D7_07_v3_1291400	far	na	quiet_intergenic	Pf3D7_07_v3	1291400
NEG_FAR_Pf3D7_07_v3_1291600	far	na	quiet_intergenic	Pf3D7_07_v3	1291600
NEG_FAR_Pf3D7_07_v3_1292000	far	na	quiet_intergenic	Pf3D7_07_v3	1292000
NEG_FAR_Pf3D7_07_v3_1292200	far	na	quiet_intergenic	Pf3D7_07_v3	1292200
NEG_FAR_Pf3D7_07_v3_1292400	far	na	quiet_intergenic	Pf3D7_07_v3	1292400
NEG_FAR_Pf3D7_07_v3_1292600	far	na	quiet_intergenic	Pf3D7_07_v3	1292600
NEG_FAR_Pf3D7_07_v3_1292800	far	na	quiet_intergenic	Pf3D7_07_v3	1292800
NEG_FAR_Pf3D7_07_v3_1293000	far	na	quiet_intergenic	Pf3D7_07_v3	1293000
NEG_FAR_Pf3D7_07_v3_1293200	far	na	quiet_intergenic	Pf3D7_07_v3	1293200
NEG_FAR_Pf3D7_07_v3_1293400	far	na	quiet_intergenic	Pf3D7_07_v3	1293400
NEG_FAR_Pf3D7_07_v3_1293600	far	na	quiet_intergenic	Pf3D7_07_v3	1293600
NEG_FAR_Pf3D7_07_v3_1293800	far	na	quiet_intergenic	Pf3D7_07_v3	1293800
NEG_FAR_Pf3D7_07_v3_1294000	far	na	quiet_intergenic	Pf3D7_07_v3	1294000
NEG_FAR_Pf3D7_07_v3_1294600	far	na	quiet_intergenic	Pf3D7_07_v3	1294600
NEG_FAR_Pf3D7_07_v3_1294800	far	na	quiet_intergenic	Pf3D7_07_v3	1294800
NEG_FAR_Pf3D7_07_v3_1295000	far	na	quiet_intergenic	Pf3D7_07_v3	1295000
NEG_FAR_Pf3D7_07_v3_1295400	far	na	quiet_intergenic	Pf3D7_07_v3	1295400
NEG_FAR_Pf3D7_07_v3_1345997	far	na	quiet_intergenic	Pf3D7_07_v3	1345997
NEG_FAR_Pf3D7_07_v3_1346397	far	na	quiet_intergenic	Pf3D7_07_v3	1346397
NEG_FAR_Pf3D7_07_v3_1346597	far	na	quiet_intergenic	Pf3D7_07_v3	1346597
NEG_FAR_Pf3D7_07_v3_1365652	far	na	quiet_intergenic	Pf3D7_07_v3	1365652
NEG_FAR_Pf3D7_07_v3_1366052	far	na	quiet_intergenic	Pf3D7_07_v3	1366052
NEG_FAR_Pf3D7_07_v3_1374761	far	na	quiet_intergenic	Pf3D7_07_v3	1374761
NEG_FAR_Pf3D7_07_v3_1374961	far	na	quiet_intergenic	Pf3D7_07_v3	1374961
NEG_FAR_Pf3D7_07_v3_1375161	far	na	quiet_intergenic	Pf3D7_07_v3	1375161
NEG_FAR_Pf3D7_07_v3_1375361	far	na	quiet_intergenic	Pf3D7_07_v3	1375361
NEG_FAR_Pf3D7_07_v3_1375561	far	na	quiet_intergenic	Pf3D7_07_v3	1375561
NEG_FAR_Pf3D7_07_v3_1375761	far	na	quiet_intergenic	Pf3D7_07_v3	1375761
NEG_FAR_Pf3D7_07_v3_1375961	far	na	quiet_intergenic	Pf3D7_07_v3	1375961
NEG_FAR_Pf3D7_07_v3_1376161	far	na	quiet_intergenic	Pf3D7_07_v3	1376161
NEG_FAR_Pf3D7_07_v3_1376361	far	na	quiet_intergenic	Pf3D7_07_v3	1376361
NEG_FAR_Pf3D7_07_v3_1394244	far	na	quiet_intergenic	Pf3D7_07_v3	1394244
NEG_FAR_Pf3D7_08_v3_73786	far	na	quiet_intergenic	Pf3D7_08_v3	73786
NEG_FAR_Pf3D7_08_v3_73986	far	na	quiet_intergenic	Pf3D7_08_v3	73986
NEG_FAR_Pf3D7_08_v3_74386	far	na	quiet_intergenic	Pf3D7_08_v3	74386
NEG_FAR_Pf3D7_08_v3_161869	far	na	quiet_intergenic	Pf3D7_08_v3	161869
NEG_FAR_Pf3D7_08_v3_162069	far	na	quiet_intergenic	Pf3D7_08_v3	162069
NEG_FAR_Pf3D7_08_v3_298872	far	na	quiet_intergenic	Pf3D7_08_v3	298872
NEG_FAR_Pf3D7_08_v3_299072	far	na	quiet_intergenic	Pf3D7_08_v3	299072
NEG_FAR_Pf3D7_08_v3_299272	far	na	quiet_intergenic	Pf3D7_08_v3	299272
NEG_FAR_Pf3D7_08_v3_299472	far	na	quiet_intergenic	Pf3D7_08_v3	299472
NEG_FAR_Pf3D7_08_v3_299672	far	na	quiet_intergenic	Pf3D7_08_v3	299672
NEG_FAR_Pf3D7_08_v3_299872	far	na	quiet_intergenic	Pf3D7_08_v3	299872
NEG_FAR_Pf3D7_08_v3_300072	far	na	quiet_intergenic	Pf3D7_08_v3	300072
NEG_FAR_Pf3D7_08_v3_300272	far	na	quiet_intergenic	Pf3D7_08_v3	300272
NEG_FAR_Pf3D7_08_v3_300472	far	na	quiet_intergenic	Pf3D7_08_v3	300472
NEG_FAR_Pf3D7_08_v3_300672	far	na	quiet_intergenic	Pf3D7_08_v3	300672
NEG_FAR_Pf3D7_08_v3_300872	far	na	quiet_intergenic	Pf3D7_08_v3	300872
NEG_FAR_Pf3D7_08_v3_301072	far	na	quiet_intergenic	Pf3D7_08_v3	301072
NEG_FAR_Pf3D7_08_v3_514629	far	na	quiet_intergenic	Pf3D7_08_v3	514629
NEG_FAR_Pf3D7_08_v3_514829	far	na	quiet_intergenic	Pf3D7_08_v3	514829
NEG_FAR_Pf3D7_08_v3_515029	far	na	quiet_intergenic	Pf3D7_08_v3	515029
NEG_FAR_Pf3D7_08_v3_515229	far	na	quiet_intergenic	Pf3D7_08_v3	515229
NEG_FAR_Pf3D7_08_v3_530005	far	na	quiet_intergenic	Pf3D7_08_v3	530005
NEG_FAR_Pf3D7_08_v3_530205	far	na	quiet_intergenic	Pf3D7_08_v3	530205
NEG_FAR_Pf3D7_08_v3_791617	far	na	quiet_intergenic	Pf3D7_08_v3	791617
NEG_FAR_Pf3D7_08_v3_791817	far	na	quiet_intergenic	Pf3D7_08_v3	791817
NEG_FAR_Pf3D7_08_v3_819103	far	na	quiet_intergenic	Pf3D7_08_v3	819103
NEG_FAR_Pf3D7_08_v3_819303	far	na	quiet_intergenic	Pf3D7_08_v3	819303
NEG_FAR_Pf3D7_08_v3_916250	far	na	quiet_intergenic	Pf3D7_08_v3	916250
NEG_FAR_Pf3D7_08_v3_1025847	far	na	quiet_intergenic	Pf3D7_08_v3	1025847
NEG_FAR_Pf3D7_08_v3_1300329	far	na	quiet_intergenic	Pf3D7_08_v3	1300329
NEG_FAR_Pf3D7_08_v3_1300529	far	na	quiet_intergenic	Pf3D7_08_v3	1300529
NEG_FAR_Pf3D7_08_v3_1347688	far	na	quiet_intergenic	Pf3D7_08_v3	1347688
NEG_FAR_Pf3D7_08_v3_1347888	far	na	quiet_intergenic	Pf3D7_08_v3	1347888
NEG_FAR_Pf3D7_08_v3_1348088	far	na	quiet_intergenic	Pf3D7_08_v3	1348088
NEG_FAR_Pf3D7_08_v3_1348288	far	na	quiet_intergenic	Pf3D7_08_v3	1348288
NEG_FAR_Pf3D7_08_v3_1348488	far	na	quiet_intergenic	Pf3D7_08_v3	1348488
NEG_FAR_Pf3D7_08_v3_1348688	far	na	quiet_intergenic	Pf3D7_08_v3	1348688
NEG_FAR_Pf3D7_08_v3_1349488	far	na	quiet_intergenic	Pf3D7_08_v3	1349488
NEG_FAR_Pf3D7_08_v3_1349688	far	na	quiet_intergenic	Pf3D7_08_v3	1349688
NEG_FAR_Pf3D7_08_v3_1349888	far	na	quiet_intergenic	Pf3D7_08_v3	1349888
NEG_FAR_Pf3D7_08_v3_1350088	far	na	quiet_intergenic	Pf3D7_08_v3	1350088
NEG_FAR_Pf3D7_08_v3_1350288	far	na	quiet_intergenic	Pf3D7_08_v3	1350288
NEG_FAR_Pf3D7_08_v3_1369507	far	na	quiet_intergenic	Pf3D7_08_v3	1369507
NEG_FAR_Pf3D7_08_v3_1369707	far	na	quiet_intergenic	Pf3D7_08_v3	1369707
NEG_FAR_Pf3D7_08_v3_1378130	far	na	quiet_intergenic	Pf3D7_08_v3	1378130
NEG_FAR_Pf3D7_08_v3_1378330	far	na	quiet_intergenic	Pf3D7_08_v3	1378330
NEG_FAR_Pf3D7_08_v3_1424078	far	na	quiet_intergenic	Pf3D7_08_v3	1424078
NEG_FAR_Pf3D7_08_v3_1424278	far	na	quiet_intergenic	Pf3D7_08_v3	1424278
NEG_FAR_Pf3D7_09_v3_36796	far	na	quiet_intergenic	Pf3D7_09_v3	36796
NEG_FAR_Pf3D7_09_v3_36996	far	na	quiet_intergenic	Pf3D7_09_v3	36996
NEG_FAR_Pf3D7_09_v3_37196	far	na	quiet_intergenic	Pf3D7_09_v3	37196
NEG_FAR_Pf3D7_09_v3_37396	far	na	quiet_intergenic	Pf3D7_09_v3	37396
NEG_FAR_Pf3D7_09_v3_325543	far	na	quiet_intergenic	Pf3D7_09_v3	325543
NEG_FAR_Pf3D7_09_v3_325743	far	na	quiet_intergenic	Pf3D7_09_v3	325743
NEG_FAR_Pf3D7_09_v3_325943	far	na	quiet_intergenic	Pf3D7_09_v3	325943
NEG_FAR_Pf3D7_09_v3_326143	far	na	quiet_intergenic	Pf3D7_09_v3	326143
NEG_FAR_Pf3D7_09_v3_326343	far	na	quiet_intergenic	Pf3D7_09_v3	326343
NEG_FAR_Pf3D7_09_v3_326543	far	na	quiet_intergenic	Pf3D7_09_v3	326543
NEG_FAR_Pf3D7_09_v3_326743	far	na	quiet_intergenic	Pf3D7_09_v3	326743
NEG_FAR_Pf3D7_09_v3_326943	far	na	quiet_intergenic	Pf3D7_09_v3	326943
NEG_FAR_Pf3D7_09_v3_327143	far	na	quiet_intergenic	Pf3D7_09_v3	327143
NEG_FAR_Pf3D7_09_v3_327343	far	na	quiet_intergenic	Pf3D7_09_v3	327343
NEG_FAR_Pf3D7_09_v3_327543	far	na	quiet_intergenic	Pf3D7_09_v3	327543
NEG_FAR_Pf3D7_09_v3_327743	far	na	quiet_intergenic	Pf3D7_09_v3	327743
NEG_FAR_Pf3D7_09_v3_328143	far	na	quiet_intergenic	Pf3D7_09_v3	328143
NEG_FAR_Pf3D7_09_v3_328343	far	na	quiet_intergenic	Pf3D7_09_v3	328343
NEG_FAR_Pf3D7_09_v3_700030	far	na	quiet_intergenic	Pf3D7_09_v3	700030
NEG_FAR_Pf3D7_09_v3_700230	far	na	quiet_intergenic	Pf3D7_09_v3	700230
NEG_FAR_Pf3D7_09_v3_700430	far	na	quiet_intergenic	Pf3D7_09_v3	700430
NEG_FAR_Pf3D7_09_v3_700630	far	na	quiet_intergenic	Pf3D7_09_v3	700630
NEG_FAR_Pf3D7_09_v3_700830	far	na	quiet_intergenic	Pf3D7_09_v3	700830
NEG_FAR_Pf3D7_09_v3_701030	far	na	quiet_intergenic	Pf3D7_09_v3	701030
NEG_FAR_Pf3D7_09_v3_970070	far	na	quiet_intergenic	Pf3D7_09_v3	970070
NEG_FAR_Pf3D7_09_v3_970270	far	na	quiet_intergenic	Pf3D7_09_v3	970270
NEG_FAR_Pf3D7_09_v3_970470	far	na	quiet_intergenic	Pf3D7_09_v3	970470
NEG_FAR_Pf3D7_09_v3_1059817	far	na	quiet_intergenic	Pf3D7_09_v3	1059817
NEG_FAR_Pf3D7_09_v3_1060417	far	na	quiet_intergenic	Pf3D7_09_v3	1060417
NEG_FAR_Pf3D7_09_v3_1103032	far	na	quiet_intergenic	Pf3D7_09_v3	1103032
NEG_FAR_Pf3D7_09_v3_1103232	far	na	quiet_intergenic	Pf3D7_09_v3	1103232
NEG_FAR_Pf3D7_09_v3_1103632	far	na	quiet_intergenic	Pf3D7_09_v3	1103632
NEG_FAR_Pf3D7_09_v3_1103832	far	na	quiet_intergenic	Pf3D7_09_v3	1103832
NEG_FAR_Pf3D7_09_v3_1104032	far	na	quiet_intergenic	Pf3D7_09_v3	1104032
NEG_FAR_Pf3D7_09_v3_1104232	far	na	quiet_intergenic	Pf3D7_09_v3	1104232
NEG_FAR_Pf3D7_09_v3_1104432	far	na	quiet_intergenic	Pf3D7_09_v3	1104432
NEG_FAR_Pf3D7_09_v3_1104832	far	na	quiet_intergenic	Pf3D7_09_v3	1104832
NEG_FAR_Pf3D7_09_v3_1105032	far	na	quiet_intergenic	Pf3D7_09_v3	1105032
NEG_FAR_Pf3D7_09_v3_1241913	far	na	quiet_intergenic	Pf3D7_09_v3	1241913
NEG_FAR_Pf3D7_09_v3_1242113	far	na	quiet_intergenic	Pf3D7_09_v3	1242113
NEG_FAR_Pf3D7_09_v3_1242513	far	na	quiet_intergenic	Pf3D7_09_v3	1242513
NEG_FAR_Pf3D7_09_v3_1242713	far	na	quiet_intergenic	Pf3D7_09_v3	1242713
NEG_FAR_Pf3D7_09_v3_1242913	far	na	quiet_intergenic	Pf3D7_09_v3	1242913
NEG_FAR_Pf3D7_09_v3_1243113	far	na	quiet_intergenic	Pf3D7_09_v3	1243113
NEG_FAR_Pf3D7_09_v3_1243313	far	na	quiet_intergenic	Pf3D7_09_v3	1243313
NEG_FAR_Pf3D7_09_v3_1243513	far	na	quiet_intergenic	Pf3D7_09_v3	1243513
NEG_FAR_Pf3D7_09_v3_1243713	far	na	quiet_intergenic	Pf3D7_09_v3	1243713
NEG_FAR_Pf3D7_09_v3_1243913	far	na	quiet_intergenic	Pf3D7_09_v3	1243913
NEG_FAR_Pf3D7_09_v3_1244313	far	na	quiet_intergenic	Pf3D7_09_v3	1244313
NEG_FAR_Pf3D7_09_v3_1244513	far	na	quiet_intergenic	Pf3D7_09_v3	1244513
NEG_FAR_Pf3D7_09_v3_1244913	far	na	quiet_intergenic	Pf3D7_09_v3	1244913
NEG_FAR_Pf3D7_09_v3_1245113	far	na	quiet_intergenic	Pf3D7_09_v3	1245113
NEG_FAR_Pf3D7_09_v3_1382711	far	na	quiet_intergenic	Pf3D7_09_v3	1382711
NEG_FAR_Pf3D7_09_v3_1382911	far	na	quiet_intergenic	Pf3D7_09_v3	1382911
NEG_FAR_Pf3D7_09_v3_1383111	far	na	quiet_intergenic	Pf3D7_09_v3	1383111
NEG_FAR_Pf3D7_09_v3_1383311	far	na	quiet_intergenic	Pf3D7_09_v3	1383311
NEG_FAR_Pf3D7_09_v3_1383511	far	na	quiet_intergenic	Pf3D7_09_v3	1383511
NEG_FAR_Pf3D7_09_v3_1383711	far	na	quiet_intergenic	Pf3D7_09_v3	1383711
NEG_FAR_Pf3D7_09_v3_1384111	far	na	quiet_intergenic	Pf3D7_09_v3	1384111
NEG_FAR_Pf3D7_09_v3_1384311	far	na	quiet_intergenic	Pf3D7_09_v3	1384311
NEG_FAR_Pf3D7_09_v3_1384511	far	na	quiet_intergenic	Pf3D7_09_v3	1384511
NEG_FAR_Pf3D7_09_v3_1384711	far	na	quiet_intergenic	Pf3D7_09_v3	1384711
